game.id,seller.id,buyer.id,game.seller_buyer,session.code,game.round_number,game.first_player,game.second_player,game.id_in_subsession,game.RANDOM_TRANSFER_SUCCESS,game.BUYER_DECISION_FIRST,game.SELLER_META_BELIEVE,game.BUYER_TRANSFER,game.BUYER_BELIEVE,seller.participant.id_in_session,seller.participant.last_page_index,seller.participant._max_page_index,seller.participant.last_app_visited,seller.participant.last_page_visited,seller.participant.final_payoff,seller.participant.final_payoff_plus_participation_fee,seller.participant.ability_to_lie,seller.participant.ability_to_detect_lies,seller.player.id_in_group,seller.player.player_round_num,seller.player.payoff,seller.participant.gender,seller.participant.age,seller.participant.education,seller.participant.political_beliefs,seller.participant.comments,buyer.participant.id_in_session,buyer.participant.last_page_index,buyer.participant._max_page_index,buyer.participant.last_app_visited,buyer.participant.last_page_visited,buyer.participant.final_payoff,buyer.participant.final_payoff_plus_participation_fee,buyer.participant.ability_to_lie,buyer.participant.ability_to_detect_lies,buyer.player.id_in_group,buyer.player.player_round_num,buyer.player.payoff,buyer.participant.gender,buyer.participant.age,buyer.participant.education,buyer.participant.political_beliefs,buyer.participant.comments,game.chat_log,game.seller_lied,game.useful_convo,seller.participant.general_instructions_timedout,seller.participant.self_rating_timedout,seller.participant.demographics_timedout,buyer.participant.general_instructions_timedout,buyer.participant.self_rating_timedout,buyer.participant.demographics_timedout,game.buyer_intructions_timedout,game.seller_intructions_timedout,game.buyer_decision_timedout,game.seller_decision_timedout
eh9goh3y_17,nhor2wzs,scfcx6zs,nhor2wzs_scfcx6zs,eh9goh3y,17,11,3,18,1,1,0.64,0,0.69,11,726,725,demographics_app,completion_code,4,7,0.71,0.91,1,2,1,Man,25,Completed secondary school/high school,10,THAMKUE,3,726,725,demographics_app,completion_code,6,9,0.28,0.24,2,5,1,Man,37,Completed undergraduate University/College degree,0,At least 2 of the people to whom I was paired could speak almost no English.  I sent a message the to requester about this.,"Buyer: ?
Seller: SRE YOU SURE BOUING THIS PRODUCT
Buyer: what?
Seller: THIS PRODUCT IS VERY IMPROTED
Buyer: you're clearly not a native English speaker
Seller: PODA ------
Buyer: mmhmm",NA,0,0,0,0,0,0,0,0,0,0,0
eh9goh3y_18,t9zox8s5,496406zk,t9zox8s5_496406zk,eh9goh3y,18,7,8,19,0,1,0.2,1,0,7,726,725,demographics_app,completion_code,4,7,0.85,0.98,1,4,1,Woman,32,"Completed advanced University/College degree (Masters, PhD...)",-50,This was fun!,8,726,725,demographics_app,completion_code,5,8,0.79,0.91,2,3,1,Woman,39,Completed undergraduate University/College degree,50,Thank you - the last person was a jerk,"Buyer: hello
Seller: Hello, I was informed that ""The automatic initial transfer failed.""
Buyer: wow ok, I will send it again when I get back
Seller: Thank you!
Buyer: :-)
Buyer: you're not messing with me are ya?
Seller: Nope, that was the direct quote from the assignment prompt. 
Buyer: ok cool
Seller: Pinky swear :) 
Buyer: LOL
Seller: lol
Seller: Enjoy the rest of your day!
Buyer: you too :-)
Seller: Thank you!",NA,1,0,0,0,0,0,0,0,0,0,0
eh9goh3y_19,no59lf6n,k17bnkwt,no59lf6n_k17bnkwt,eh9goh3y,19,10,4,20,0,0,0.05,1,0.3,10,726,725,demographics_app,completion_code,5,8,0.17,0.85,1,2,1,Man,28,Completed secondary school/high school,30,,4,726,725,demographics_app,completion_code,6,9,0.6,0.73,2,4,1,Woman,26,Some University/College,-47,,"Buyer: Hi I hope you got my payment.
Seller: Hey it looks like the initial transfer failed, do you think you could resend the money please?
Buyer: I sent it 
Seller: It's showing failed on my end
Buyer: Hmm okay. I'll see what to do on the following page. What does it say exacty
Seller: I promise I woulndn't lie to you we are both turkers, I treat people with the same respect I would hope they show me
Seller: I'm not sure if im allowed to say what it says exactly but we both do the best if you resend the payment otherwise im pretty sure you get penalized",NA,1,0,0,0,0,0,0,0,0,0,0
eh9goh3y_20,xxugqzme,kh6qqq5m,xxugqzme_kh6qqq5m,eh9goh3y,20,6,9,21,0,1,0.72,0,0,6,726,725,demographics_app,completion_code,5,8,0.67,0.57,1,4,0,Man,40,Completed undergraduate University/College degree,-9,This was fun but I feel like it needs improvement. I'm not sure how I could have played better and fared better. Overall though I'm satisfied.,9,723,725,demographics_app,summary_page,4,7,0.35,0.37,2,2,0,,NA,,NA,,,NA,0,0,0,0,0,0,NA,1,0,1,0
eh9goh3y_21,qnxkca8o,7oubb3ei,qnxkca8o_7oubb3ei,eh9goh3y,21,2,5,22,1,0,1,0,1,2,726,725,demographics_app,completion_code,5,8,0.26,0.31,1,5,1,Man,25,Some University/College,50,Very interesting,5,726,725,demographics_app,completion_code,6,9,0.82,0.73,2,5,1,Woman,37,Completed undergraduate University/College degree,-50,This HIT had some issues with loading. I hope this submits.,"Buyer: Did you get the $1?
Seller: Hi
Seller: hi
Buyer: Hi
Seller: no
Buyer: Why should I trust you?
Seller: Yes but something afraid
Buyer: Okay
Seller: Thanks",1,1,0,0,0,0,0,0,0,0,0,0
eh9goh3y_22,cbeozgfx,scfcx6zs,cbeozgfx_scfcx6zs,eh9goh3y,22,1,3,23,1,0,0.89,0,0.43,1,726,725,demographics_app,completion_code,5,8,0.82,0.87,1,6,1,Man,34,Completed primary/elementary school only,-11,Last buyer didn't seem to have too good of a grasp on the experiment.  He didn't understand the penalty and what not.  I think in the future if you run this again you should force a comprehension check at some point.    Buyer #2 didn't really speak great English and it was hard to communicate with him.  Buyer #3 didn't understand the task.,3,726,725,demographics_app,completion_code,6,9,0.28,0.24,2,6,1,Man,37,Completed undergraduate University/College degree,0,At least 2 of the people to whom I was paired could speak almost no English.  I sent a message the to requester about this.,"Seller: Hello there.  So for every buyer so far I've opted to go with honesty.  I've had one automatic transfer succeed, and one fail.  This is my second failure unfortunately.
Buyer: I don't believe you
Seller: Can't make you believe me.  It's entirely in your hands.  If we both walk away with 0, that's on you.  I won't try to convince you since it seems your mind is made up already.
Buyer: I can't walk away with 0
Seller: You can.  You get a $2 fine if you opt not to transfer $1 when the transaction fails.
Buyer: I think it's that I get a $2 fine if I opt to transfer when it succeeds
Seller: There'd be no reason to ever transfer if that were the case.
Buyer: yep
Seller: You get penalized for not transferring if it fails.  And it did fail.",1,1,0,0,0,0,0,0,0,0,0,0
eh9goh3y_23,496406zk,g63j6i7t,496406zk_g63j6i7t,eh9goh3y,23,8,12,24,1,1,1,0,1,8,726,725,demographics_app,completion_code,5,8,0.79,0.91,1,4,1,Woman,39,Completed undergraduate University/College degree,50,Thank you - the last person was a jerk,12,726,725,demographics_app,completion_code,6,9,0.7,0.99,2,2,1,Woman,33,Completed undergraduate University/College degree,10,This was a pleasant experience. It's good to know that people out there are honest.,"Seller: hello
Buyer: Hello, was the $1.00 transfer successful?
Seller: yes, it says it was successful
Buyer: Ok, thank you for being honest. 
Seller: of course :-)
Buyer: :-)
Seller: have a great evening
Buyer: Thank you. You as well",0,1,0,0,0,0,0,0,0,0,0,0
eh9goh3y_24,nhor2wzs,t9zox8s5,nhor2wzs_t9zox8s5,eh9goh3y,24,11,7,25,0,0,0.63,0,0.5,11,726,725,demographics_app,completion_code,4,7,0.71,0.91,1,3,0,Man,25,Completed secondary school/high school,10,THAMKUE,7,726,725,demographics_app,completion_code,4,7,0.85,0.98,2,5,0,Woman,32,"Completed advanced University/College degree (Masters, PhD...)",-50,This was fun!,"Buyer: Hello! 
Buyer: Did you receive the transfer?
Seller: YES TELL ME 
Seller: ANY HELP
Buyer: You are the seller so you are supposed to tell me whether you received the $1.00 or not. 
Buyer: Hello?",NA,0,0,0,0,0,0,0,0,1,0,0
eh9goh3y_25,k17bnkwt,no59lf6n,k17bnkwt_no59lf6n,eh9goh3y,25,4,10,26,1,0,1,0,0,4,726,725,demographics_app,completion_code,6,9,0.6,0.73,1,5,1,Woman,26,Some University/College,-47,,10,726,725,demographics_app,completion_code,5,8,0.17,0.85,2,3,1,Man,28,Completed secondary school/high school,30,,"Buyer: Hey! Did you get my payment? I'm going to put my trust in what you tell me so we can try to do our best here.
Seller: Hi, this round payment went through 
Seller: all was successful
Buyer: Thanks so much for letting me know, I'm wishing you all the best!
Seller: I cannot bring myself to lie even though I think that is the purpose of this 
Buyer: Haha
Buyer: Same I just want to help out my fellow workers
Buyer: Pleasure meeting with you please take care.
Seller: Thank you and you too!",0,1,0,0,0,0,0,0,0,0,0,0
eh9goh3y_26,7oubb3ei,qnxkca8o,7oubb3ei_qnxkca8o,eh9goh3y,26,5,2,27,0,1,0.36,1,1,5,726,725,demographics_app,completion_code,6,9,0.82,0.73,1,6,1,Woman,37,Completed undergraduate University/College degree,-50,This HIT had some issues with loading. I hope this submits.,2,726,725,demographics_app,completion_code,5,8,0.26,0.31,2,6,1,Man,25,Some University/College,50,Very interesting,"Buyer: Hi
Seller: The transfer failed. Honest to God.
Buyer: I believe god only
Seller: You can definitely trust me on this. I want us both to earn more.
Buyer: Yes trust you too
Seller: Thank you.
Buyer: It is okay",NA,1,0,0,0,0,0,0,0,0,0,0
eh9goh3y_27,g63j6i7t,496406zk,g63j6i7t_496406zk,eh9goh3y,27,12,8,28,1,1,1,0,1,12,726,725,demographics_app,completion_code,6,9,0.7,0.99,1,3,1,Woman,33,Completed undergraduate University/College degree,10,This was a pleasant experience. It's good to know that people out there are honest.,8,726,725,demographics_app,completion_code,5,8,0.79,0.91,2,5,1,Woman,39,Completed undergraduate University/College degree,50,Thank you - the last person was a jerk,"Buyer: hellooooo
Seller: Hello. The transfer was successful!
Buyer: yay - thank you for letting me know that :-)
Seller: You're welcome! :-)
Buyer: Have a great evening ",0,1,0,0,0,0,0,0,0,0,0,0
eh9goh3y_28,k17bnkwt,kh6qqq5m,k17bnkwt_kh6qqq5m,eh9goh3y,28,4,9,29,1,0,0.84,0,0,4,726,725,demographics_app,completion_code,6,9,0.6,0.73,1,6,1,Woman,26,Some University/College,-47,,9,723,725,demographics_app,summary_page,4,7,0.35,0.37,2,3,1,,NA,,NA,,,NA,0,0,0,0,0,0,NA,1,0,1,0
eh9goh3y_29,no59lf6n,nhor2wzs,no59lf6n_nhor2wzs,eh9goh3y,29,10,11,30,1,1,0.86,0,0.5,10,726,725,demographics_app,completion_code,5,8,0.17,0.85,1,4,1,Man,28,Completed secondary school/high school,30,,11,726,725,demographics_app,completion_code,4,7,0.71,0.91,2,4,1,Man,25,Completed secondary school/high school,10,THAMKUE,"Buyer: hello any body here
Buyer: hello
Seller: hey'
Seller: the page crashed thank god reloading it fixed it
Seller: I believe the transfer went through",0,1,0,0,0,0,0,0,1,0,1,0
eh9goh3y_30,xxugqzme,t9zox8s5,xxugqzme_t9zox8s5,eh9goh3y,30,6,7,31,1,1,0.19,1,0.03,6,726,725,demographics_app,completion_code,5,8,0.67,0.57,1,5,2,Man,40,Completed undergraduate University/College degree,-9,This was fun but I feel like it needs improvement. I'm not sure how I could have played better and fared better. Overall though I'm satisfied.,7,726,725,demographics_app,completion_code,4,7,0.85,0.98,2,6,0,Woman,32,"Completed advanced University/College degree (Masters, PhD...)",-50,This was fun!,"Buyer: Hello!
Seller: Hey!
Buyer: Were you able to receive the transfer? 
Seller: Thanks for doing business. The fee didn't transfer this time.
Seller: Unfortunately it failed.
Buyer: That's odd; I was informed that the transfer was successful.
Seller: well unless this is part of the task then I don't know what to say. It says transfer failed right at the top of this chat box
Buyer: Gotcha. Thanks for letting me know!
Seller: Yw and gl",1,1,0,0,0,0,0,0,0,0,0,0
eh9goh3y_31,496406zk,xxugqzme,496406zk_xxugqzme,eh9goh3y,31,8,6,32,0,0,1,0,0.32,8,726,725,demographics_app,completion_code,5,8,0.79,0.91,1,6,0,Woman,39,Completed undergraduate University/College degree,50,Thank you - the last person was a jerk,6,726,725,demographics_app,completion_code,5,8,0.67,0.57,2,6,0,Man,40,Completed undergraduate University/College degree,-9,This was fun but I feel like it needs improvement. I'm not sure how I could have played better and fared better. Overall though I'm satisfied.,"Seller: hellooooo
Buyer: Hey did you get the money
Seller: it says ""Transfer failed"" I promise
Seller: first one today
Buyer: well I think I'll just keep my money 
Buyer: thanks for the service tho
Seller: dang - that's rude ""Karma""
Buyer: you might be right, all guesswork though I suppose
Seller: I can just tell you what it says up at the top
Buyer: you already did didn't you?
Seller: yep
Buyer: thought so
Buyer: weird how it shows me something different",NA,1,0,0,0,0,0,0,0,0,0,0
eh9goh3y_32,g63j6i7t,no59lf6n,g63j6i7t_no59lf6n,eh9goh3y,32,12,10,33,1,0,1,0,1,12,726,725,demographics_app,completion_code,6,9,0.7,0.99,1,4,1,Woman,33,Completed undergraduate University/College degree,10,This was a pleasant experience. It's good to know that people out there are honest.,10,726,725,demographics_app,completion_code,5,8,0.17,0.85,2,5,1,Man,28,Completed secondary school/high school,30,,"Buyer: Hello hello!
Seller: Hello, the transfer was successful!
Buyer: Thanks!
Seller: You're welcome! :-)",0,1,0,0,0,0,0,0,0,0,0,0
eh9goh3y_33,kh6qqq5m,nhor2wzs,kh6qqq5m_nhor2wzs,eh9goh3y,33,9,11,34,1,1,0,1,0.76,9,723,725,demographics_app,summary_page,4,7,0.35,0.37,1,4,2,,NA,,NA,,11,726,725,demographics_app,completion_code,4,7,0.71,0.91,2,5,0,Man,25,Completed secondary school/high school,10,THAMKUE,,NA,0,0,0,NA,0,0,0,0,1,0,1
eh9goh3y_34,no59lf6n,g63j6i7t,no59lf6n_g63j6i7t,eh9goh3y,34,10,12,35,0,0,1,1,0,10,726,725,demographics_app,completion_code,5,8,0.17,0.85,1,6,1,Man,28,Completed secondary school/high school,30,,12,726,725,demographics_app,completion_code,6,9,0.7,0.99,2,5,1,Woman,33,Completed undergraduate University/College degree,10,This was a pleasant experience. It's good to know that people out there are honest.,"Seller: Hey! Trying to help you out here, the transfer has failed this round.
Buyer: Thank you for telling me!",NA,1,0,0,0,0,0,0,0,0,0,0
eh9goh3y_35,g63j6i7t,nhor2wzs,g63j6i7t_nhor2wzs,eh9goh3y,35,12,11,36,0,0,0.61,1,0.66,12,726,725,demographics_app,completion_code,6,9,0.7,0.99,1,6,1,Woman,33,Completed undergraduate University/College degree,10,This was a pleasant experience. It's good to know that people out there are honest.,11,726,725,demographics_app,completion_code,4,7,0.71,0.91,2,6,1,Man,25,Completed secondary school/high school,10,THAMKUE,"Buyer: THANKUE
Seller: Hello. The automatic transfer has failed. ",NA,0,0,0,0,0,0,0,0,0,0,0
eh9goh3y_36,xsnoxjcv,kh6qqq5m,xsnoxjcv_kh6qqq5m,eh9goh3y,36,13,9,37,1,0,0.83,0,0,13,471,725,App1,Wait0,1,4,0.79,0.52,1,1,1,,NA,,NA,,9,723,725,demographics_app,summary_page,4,7,0.35,0.37,2,5,1,,NA,,NA,,,NA,0,0,0,NA,0,0,NA,1,0,1,0
eh9goh3y_37,hvqvpt87,5v5ysrbg,hvqvpt87_5v5ysrbg,eh9goh3y,37,15,14,38,1,0,0.88,0,0.5,15,726,725,demographics_app,completion_code,1,4,0.77,0.91,1,1,1,Man,30,Some University/College,50,good,14,726,725,demographics_app,completion_code,3,6,0.58,0.73,2,1,1,Man,28,Completed secondary school/high school,0,,"Buyer: hello
Seller: b
Buyer: did u receive 1$?
Seller: yes
Seller: hi
Seller: how are you ?
Buyer: hello!
Seller: hello",0,1,0,0,0,0,0,0,0,0,0,0
eh9goh3y_38,kh6qqq5m,xsnoxjcv,kh6qqq5m_xsnoxjcv,eh9goh3y,38,9,13,39,0,0,0,0,0.76,9,723,725,demographics_app,summary_page,4,7,0.35,0.37,1,6,0,,NA,,NA,,13,471,725,App1,Wait0,1,4,0.79,0.52,2,2,0,,NA,,NA,,,NA,0,0,0,NA,0,0,NA,0,1,0,1
eh9goh3y_39,5v5ysrbg,hvqvpt87,5v5ysrbg_hvqvpt87,eh9goh3y,39,14,15,40,1,0,0.5,1,0.97,14,726,725,demographics_app,completion_code,3,6,0.58,0.73,1,2,2,Man,28,Completed secondary school/high school,0,,15,726,725,demographics_app,completion_code,1,4,0.77,0.91,2,2,0,Man,30,Some University/College,50,good,"Buyer: hi
Buyer: hello
Seller: hello buyer
Seller: can i help you?
Buyer: no thanks
Buyer: what is your gender
Seller: ok....can u transfer 1$?
Buyer: love you
Seller: why?",NA,0,0,0,0,0,0,0,0,0,0,0
eh9goh3y_40,4969f63n,qm0wt9s5,4969f63n_qm0wt9s5,eh9goh3y,40,17,18,44,0,0,0,0,0,17,495,725,App1,Wait0,0,3,0.13,0.02,1,1,0,,NA,,NA,,18,555,725,App1,Wait0,3,6,0.83,0.86,2,1,0,,NA,,NA,,,NA,0,1,0,NA,0,0,NA,1,0,0,1
eh9goh3y_41,qm0wt9s5,4yusp1wt,qm0wt9s5_4yusp1wt,eh9goh3y,41,18,19,45,0,1,0,1,0,18,555,725,App1,Wait0,3,6,0.83,0.86,1,2,1,,NA,,NA,,19,726,725,demographics_app,completion_code,3,6,0.65,0.55,2,1,1,Woman,28,Completed undergraduate University/College degree,-50,"None, thank you","Seller: hello
Buyer: Hi there
Seller: the money was not tansfered
Seller: transferred*
Seller: it was not transferred but I want to get a big bonus from this so lets work together
Buyer: We can do that",NA,1,0,0,NA,0,0,NA,0,0,0,0
eh9goh3y_42,4yusp1wt,qm0wt9s5,4yusp1wt_qm0wt9s5,eh9goh3y,42,19,18,46,0,1,0.8,1,0,19,726,725,demographics_app,completion_code,3,6,0.65,0.55,1,2,1,Woman,28,Completed undergraduate University/College degree,-50,"None, thank you",18,555,725,App1,Wait0,3,6,0.83,0.86,2,3,1,,NA,,NA,,"Buyer: hey lets work toghheter and get the best bonus
Seller: I agree! 
Buyer: i am unaware if the transfer was succesul yet
Seller: The transfer failed
Seller: I also don't want you to get the $2 penalty",NA,1,0,0,NA,0,0,NA,0,1,0,0
eh9goh3y_43,qm0wt9s5,i0jdh2ef,qm0wt9s5_i0jdh2ef,eh9goh3y,43,18,20,47,0,1,1,1,0,18,555,725,App1,Wait0,3,6,0.83,0.86,1,4,1,,NA,,NA,,20,555,725,App1,Wait0,6,9,0.49,0.46,2,1,1,,NA,,NA,,"Seller: the tranfser failed
Buyer: how do u know
Seller: because it told me
Buyer: screenshot me
Buyer: ?
Seller: ok
Seller: https://imgur.com/I0kgyz8
Buyer: cool
Seller: :D
Buyer: xD",NA,1,0,0,NA,0,0,NA,0,1,0,0
eh9goh3y_44,i0jdh2ef,4yusp1wt,i0jdh2ef_4yusp1wt,eh9goh3y,44,20,19,48,1,0,0.5,1,0,20,555,725,App1,Wait0,6,9,0.49,0.46,1,2,2,,NA,,NA,,19,726,725,demographics_app,completion_code,3,6,0.65,0.55,2,3,0,Woman,28,Completed undergraduate University/College degree,-50,"None, thank you","Seller: transfer failed
Buyer: Thank you!
Seller: ty",1,1,0,0,NA,0,0,NA,0,0,0,0
eh9goh3y_45,i0jdh2ef,qm0wt9s5,i0jdh2ef_qm0wt9s5,eh9goh3y,45,20,18,49,1,1,0.5,1,0,20,555,725,App1,Wait0,6,9,0.49,0.46,1,3,2,,NA,,NA,,18,555,725,App1,Wait0,3,6,0.83,0.86,2,5,0,,NA,,NA,,"Buyer: hey
Seller: Hey
Buyer: was the transfer succesful?
Seller: transfer fail
Buyer: kool
Seller: Thanks
Seller: longest min ever lol",1,1,0,0,NA,0,0,NA,0,0,0,0
eh9goh3y_46,4yusp1wt,i0jdh2ef,4yusp1wt_i0jdh2ef,eh9goh3y,46,19,20,50,1,0,0,0,0.77,19,726,725,demographics_app,completion_code,3,6,0.65,0.55,1,4,1,Woman,28,Completed undergraduate University/College degree,-50,"None, thank you",20,555,725,App1,Wait0,6,9,0.49,0.46,2,4,1,,NA,,NA,,"Buyer: Hello
Seller: Hi there! The transfer was successful
Buyer: lol
Buyer: ty
Seller: np!
Buyer: arent you supposed to convince me other wise
Seller: it says i 'may'; i'd just rather help get bonuses",0,1,0,0,NA,0,0,NA,0,0,0,0
g4n562z1_1,v1wmge4h,da68abk7,v1wmge4h_da68abk7,g4n562z1,1,3,1,2,1,1,0.66,1,0.59,3,726,725,demographics_app,completion_code,4,7,0.68,0.85,1,1,2,Woman,50,Some University/College,-50,,1,726,725,demographics_app,completion_code,3,6,0.29,0.29,2,1,0,Man,29,Completed undergraduate University/College degree,0,,"Seller: transferred a good amount
Buyer: so, did you receive the transfer?
Seller: yes",0,1,0,0,0,0,0,0,0,0,0,0
g4n562z1_2,sl6q9hhx,n7k5ktnh,sl6q9hhx_n7k5ktnh,g4n562z1,2,2,5,3,1,1,0.2,1,0.08,2,726,725,demographics_app,completion_code,6,9,0.9,0.6,1,1,2,Woman,54,Completed undergraduate University/College degree,-50,"None, thanks",5,726,725,demographics_app,completion_code,6,9,0.66,0.29,2,1,0,Man,34,Some University/College,43,,"Buyer: Hi, did you receive the $1?
Seller: Hello! I donʻt think the $1 went through but I have to re read it 
Seller: Nope, guess it didnʻt go through? 
Buyer: Alright
Seller: Iʻm trying to figure out what this game is meant to do
Buyer: So, if the dollar doesn't go through then I think the buyer can send another, but the buyer relies on the seller to be honest.",1,1,0,0,0,0,0,0,0,0,0,0
g4n562z1_3,h5ce4v1q,3s8sq4nb,h5ce4v1q_3s8sq4nb,g4n562z1,3,4,6,4,0,0,0.95,1,0.3,4,725,725,demographics_app,completion_code,6,9,0.05,0.7,1,1,1,Man,44,"Completed advanced University/College degree (Masters, PhD...)",35,none,6,726,725,demographics_app,completion_code,4,7,0.73,0.8,2,1,1,Woman,55,Completed undergraduate University/College degree,50,thank you for the survey,"Buyer: hi
Seller: hello,
Buyer: hi ready to buy
Seller: I am pretty sure that the transfer failed.
Buyer: please sell 
Seller: sure
Seller: I don't want you to be charged for penalty
Buyer: just we have some more mintues the time is running out
Seller: haha
Buyer: we have less time
Buyer: to transfer 
Buyer: hello 
Buyer: are you there
Seller: I am not sure whether my partner is a real man or?
Seller: yes, i am here
Seller: but I am a real person.
Buyer: iam also
Buyer: iam a woman
Seller: good. i am sure I would not lie
Buyer: i am 
Buyer: also",NA,0,0,0,0,0,0,0,0,0,0,0
g4n562z1_4,da68abk7,v1wmge4h,da68abk7_v1wmge4h,g4n562z1,4,1,3,5,0,0,0.75,1,1,1,726,725,demographics_app,completion_code,3,6,0.29,0.29,1,2,1,Man,29,Completed undergraduate University/College degree,0,,3,726,725,demographics_app,completion_code,4,7,0.68,0.85,2,2,1,Woman,50,Some University/College,-50,,"Buyer: did you receive the money
Seller: nope, the transfer failed.
Buyer: ok",NA,1,0,0,0,0,0,0,0,0,0,0
g4n562z1_5,3s8sq4nb,h5ce4v1q,3s8sq4nb_h5ce4v1q,g4n562z1,5,6,4,6,1,1,1,1,0.85,6,726,725,demographics_app,completion_code,4,7,0.73,0.8,1,2,2,Woman,55,Completed undergraduate University/College degree,50,thank you for the survey,4,725,725,demographics_app,completion_code,6,9,0.05,0.7,2,2,0,Man,44,"Completed advanced University/College degree (Masters, PhD...)",35,none,"Seller: hi
Buyer: Hi, there
Seller: hi
Seller: hello
Buyer: did you receive the transfer?
Seller: yes i received
Seller: i will send again don' worry
Buyer: great.
Seller: yes
Seller: you believe me 
Buyer: I just need to confirm whether you have received it.
Seller: okay
Buyer: sure. last round I said the same to my partner.
Seller: how much you send it
Buyer: 1
Seller: yes same i will send 
Seller: to you
Seller: okay 
Buyer: you don't need to send me.
Seller: then
Buyer: you sell the service.
Buyer:  i pay
Seller: okay 
Buyer: if you did not receive the transfer, I will do that",0,1,0,0,0,0,0,0,0,0,0,0
g4n562z1_6,n7k5ktnh,sl6q9hhx,n7k5ktnh_sl6q9hhx,g4n562z1,6,5,2,7,0,0,0.77,1,0.1,5,726,725,demographics_app,completion_code,6,9,0.66,0.29,1,2,1,Man,34,Some University/College,43,,2,726,725,demographics_app,completion_code,6,9,0.9,0.6,2,2,1,Woman,54,Completed undergraduate University/College degree,-50,"None, thanks","Buyer: Hello! Hoping you received the $!
Seller: Hi, it is saying that the transfer failed.
Buyer: hmmm
Buyer: I donʻt want the penalty, if there was a way we could both ""win""
Seller: I don't think it's set up that way. 
Buyer: I think youʻre right",NA,1,0,0,0,0,0,0,0,0,0,0
g4n562z1_7,da68abk7,b59bq2co,da68abk7_b59bq2co,g4n562z1,7,1,7,8,1,1,0.5,0,0,1,726,725,demographics_app,completion_code,3,6,0.29,0.29,1,3,1,Man,29,Completed undergraduate University/College degree,0,,7,339,725,App1,Wait0,3,6,0.5,0.5,2,1,1,,NA,,NA,,,NA,0,0,0,0,1,1,NA,1,0,1,0
g4n562z1_8,3s8sq4nb,v1wmge4h,3s8sq4nb_v1wmge4h,g4n562z1,8,6,3,9,0,1,0.5,0,0.55,6,726,725,demographics_app,completion_code,4,7,0.73,0.8,1,3,0,Woman,55,Completed undergraduate University/College degree,50,thank you for the survey,3,726,725,demographics_app,completion_code,4,7,0.68,0.85,2,3,0,Woman,50,Some University/College,-50,,"Buyer: did you receive the money
Seller: hi
Buyer: hi
Seller: no
Seller: transfer failed
Buyer: oh ok",NA,1,0,0,0,0,0,0,0,0,0,0
g4n562z1_9,n7k5ktnh,h5ce4v1q,n7k5ktnh_h5ce4v1q,g4n562z1,9,5,4,10,1,1,1,0,0.85,5,726,725,demographics_app,completion_code,6,9,0.66,0.29,1,3,1,Man,34,Some University/College,43,,4,725,725,demographics_app,completion_code,6,9,0.05,0.7,2,3,1,Man,44,"Completed advanced University/College degree (Masters, PhD...)",35,none,"Buyer: did you receive the transfer?
Seller: Yes, no worries.
Buyer: sound great.
Seller: Figure my honesty is worth more than an extra bonus dollar. lol.
Buyer: absolutely",0,1,0,0,0,0,0,0,0,0,0,0
g4n562z1_10,sl6q9hhx,3s8sq4nb,sl6q9hhx_3s8sq4nb,g4n562z1,10,2,6,11,0,1,0.2,0,0.54,2,726,725,demographics_app,completion_code,6,9,0.9,0.6,1,3,0,Woman,54,Completed undergraduate University/College degree,-50,"None, thanks",6,726,725,demographics_app,completion_code,4,7,0.73,0.8,2,4,0,Woman,55,Completed undergraduate University/College degree,50,thank you for the survey,"Buyer: hi
Buyer: hello
Seller: Hi! I got a msg The automatic initial transfer failed
Buyer: yes same thing happen for me
Seller: in the previous round?
Buyer: yes",NA,1,0,0,0,0,0,0,0,0,0,0
g4n562z1_11,n7k5ktnh,v1wmge4h,n7k5ktnh_v1wmge4h,g4n562z1,11,5,3,12,1,1,1,1,0.65,5,726,725,demographics_app,completion_code,6,9,0.66,0.29,1,4,2,Man,34,Some University/College,43,,3,726,725,demographics_app,completion_code,4,7,0.68,0.85,2,4,0,Woman,50,Some University/College,-50,,"Buyer: hi
Seller: Hi
Buyer: did you get the money
Seller: yes
Seller: lying for an extra dollar just doesn't feel right. lol.
Buyer: I understand",0,1,0,0,0,0,0,0,1,0,0,0
g4n562z1_12,bmmf15qf,h5ce4v1q,bmmf15qf_h5ce4v1q,g4n562z1,12,8,4,13,1,0,0.51,0,0.84,8,726,725,demographics_app,completion_code,5,8,0.71,0.65,1,1,1,Woman,23,Some University/College,-27,This was fun lol !,4,725,725,demographics_app,completion_code,6,9,0.05,0.7,2,4,1,Man,44,"Completed advanced University/College degree (Masters, PhD...)",35,none,"Buyer: did you receive the transfer?
Seller: Unfortunately I did not 
Seller: I am not sure why though 
Buyer: r u sure?
Seller: Yeah it just told me it didnt go through
Buyer: did you know the rule?
Seller: Maybe I am not paying attention
Seller: Could you explain to me again if you dont mind
Buyer: there should be a notification for that on your screen
Buyer: transfer successful or failed
Seller: I dont see one 
Buyer: sounds strange
Seller: wait i see that it says that I am the seller 
Buyer: r u a real person?
Seller: and transfer failed 
Buyer: r u sure?
Seller: I am so lost in the sauce",1,1,0,0,0,0,0,0,0,0,0,0
